day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;147100;BANANAS;4929;8;4928;25;;;4935;25;;;;;4932.0;-63.3125
-1;147100;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;1130.0
-1;147200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1130.0
-1;147200;BANANAS;4934;1;4929;23;;;4936;23;;;;;4935.0;-56.0234375
-1;147300;BANANAS;4929;29;;;;;4935;29;;;;;4932.0;-57.28125
-1;147300;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1130.0
-1;147400;BANANAS;4929;23;;;;;4930;1;4936;23;;;4929.5;-46.6015625
-1;147400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1130.0
-1;147500;BANANAS;4935;1;4930;24;;;4936;24;;;;;4935.5;-36.34375
-1;147500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1130.0
-1;147600;BANANAS;4930;29;;;;;4936;1;4937;28;;;4933.0;-32.53125
-1;147600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1130.0
-1;147700;PEARLS;10002;1;9998;7;9995;26;10005;26;;;;;10003.5;1130.0
-1;147700;BANANAS;4930;7;4929;26;;;4936;26;;;;;4933.0;-46.8828125
-1;147800;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;-48.7109375
-1;147800;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1132.0
-1;147900;BANANAS;4934;4;4930;27;;;4936;27;;;;;4935.0;-37.4765625
-1;147900;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1132.0
-1;148000;PEARLS;10002;4;9995;27;;;10005;27;;;;;10003.5;1132.0
-1;148000;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-41.375
-1;148100;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;1140.0
-1;148100;BANANAS;4930;23;;;;;4937;24;;;;;4933.5;-34.546875
-1;148200;PEARLS;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1142.0
-1;148200;BANANAS;4935;1;4930;27;;;4937;27;;;;;4936.0;-29.5078125
-1;148300;BANANAS;4930;21;;;;;4933;4;4936;1;4937;20;4931.5;-34.2734375
-1;148300;PEARLS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;1150.0
-1;148400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1160.0
-1;148400;BANANAS;4930;1;4929;20;;;4936;21;;;;;4933.0;-38.4375
-1;148500;PEARLS;9998;7;9996;1;9995;24;10004;1;10005;24;;;10001.0;1160.0
-1;148500;BANANAS;4931;7;4930;25;;;4936;25;;;;;4933.5;-36.3671875
-1;148600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1160.0
-1;148600;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;-47.0390625
-1;148700;BANANAS;4935;1;4929;25;;;4936;25;;;;;4935.5;-45.7578125
-1;148700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1160.0
-1;148800;PEARLS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;1160.0
-1;148800;BANANAS;4929;31;;;;;4934;5;4936;31;;;4931.5;-45.265625
-1;148900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1160.0
-1;148900;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-50.265625
-1;149000;PEARLS;9996;1;9995;21;;;10002;2;10004;1;10005;21;9999.0;1160.0
-1;149000;BANANAS;4934;3;4929;22;;;4935;1;4936;21;;;4934.5;-54.375
-1;149100;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;1160.0
-1;149100;BANANAS;4929;5;4928;22;;;4935;22;;;;;4932.0;-64.625
-1;149200;BANANAS;4928;7;4927;28;;;4934;30;;;;;4931.0;-78.390625
-1;149200;PEARLS;9998;5;9996;2;9995;28;10004;2;10005;28;;;10001.0;1160.0
-1;149300;PEARLS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;1160.0
-1;149300;BANANAS;4928;2;4927;31;;;4934;31;;;;;4931.0;-86.8828125
-1;149400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1160.0
-1;149400;BANANAS;4928;24;;;;;4935;24;;;;;4931.5;-69.015625
-1;149500;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;1160.0
-1;149500;BANANAS;4928;20;;;;;4933;6;4935;21;;;4930.5;-69.1953125
-1;149600;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;-69.03125
-1;149600;PEARLS;9998;6;9995;21;;;10005;21;;;;;10001.5;1160.0
-1;149700;PEARLS;9998;4;9995;29;;;10005;29;;;;;10001.5;1160.0
-1;149700;BANANAS;4929;4;4928;29;;;4935;29;;;;;4932.0;-72.5625
-1;149800;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;1160.0
-1;149800;BANANAS;4928;22;;;;;4933;10;4935;22;;;4930.5;-69.734375
-1;149900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1160.0
-1;149900;BANANAS;4928;29;;;;;4931;4;4935;29;;;4929.5;-58.75
-1;150000;BANANAS;4929;6;4928;20;;;4935;20;;;;;4932.0;-62.890625
-1;150000;PEARLS;9998;6;9995;20;;;10005;20;;;;;10001.5;1160.0
-1;150100;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;1160.0
-1;150100;BANANAS;4928;32;;;;;4933;5;4935;32;;;4930.5;-65.828125
-1;150200;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;1160.0
-1;150200;BANANAS;4929;4;4928;22;;;4935;23;;;;;4932.0;-61.625
-1;150300;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1160.0
-1;150300;BANANAS;4929;1;4928;25;;;4935;26;;;;;4932.0;-59.375
-1;150400;BANANAS;4930;5;4929;22;;;4935;2;4936;20;;;4932.5;-54.5625
-1;150400;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;1162.0
-1;150500;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;1162.0
-1;150500;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-71.1796875
-1;150600;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;1164.0
-1;150600;BANANAS;4928;25;;;;;4934;25;;;;;4931.0;-76.96875
-1;150700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1166.0
-1;150700;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;-61.609375
-1;150800;BANANAS;4929;5;4928;22;;;4930;3;4935;22;;;4929.5;-67.1953125
-1;150800;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;1166.0
-1;150900;PEARLS;9995;30;;;;;10002;1;10005;30;;;9998.5;1166.0
-1;150900;BANANAS;4928;30;;;;;4933;1;4935;30;;;4930.5;-62.65625
-1;151000;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;1166.0
-1;151000;BANANAS;4930;6;4929;22;;;4935;1;4936;21;;;4932.5;-52.7421875
-1;151100;PEARLS;9995;21;;;;;10002;4;10005;21;;;9998.5;1166.0
-1;151100;BANANAS;4929;21;;;;;4934;9;4936;21;;;4931.5;-46.8828125
-1;151200;BANANAS;4930;9;4929;22;;;4936;24;;;;;4933.0;-41.3359375
-1;151200;PEARLS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;1166.0
-1;151300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1166.0
-1;151300;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;-46.21875
-1;151400;PEARLS;9996;2;9995;30;;;9998;1;10002;2;10004;2;9997.0;1166.0
-1;151400;BANANAS;4928;32;;;;;4933;2;4935;32;;;4930.5;-63.7890625
-1;151500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1168.0
-1;151500;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-65.375
-1;151600;BANANAS;4929;1;4928;23;;;4935;24;;;;;4932.0;-60.265625
-1;151600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1168.0
-1;151700;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1168.0
-1;151700;BANANAS;4928;22;;;;;4929;1;4935;22;;;4928.5;-59.546875
-1;151800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1168.0
-1;151800;BANANAS;4929;26;;;;;4935;26;;;;;4932.0;-57.046875
-1;151900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1168.0
-1;151900;BANANAS;4929;1;4928;23;;;4935;24;;;;;4932.0;-61.390625
-1;152000;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;-66.296875
-1;152000;PEARLS;10000;5;9995;29;;;10005;29;;;;;10002.5;1168.0
-1;152100;BANANAS;4933;1;4929;8;4928;23;4935;23;;;;;4934.0;-68.3984375
-1;152100;PEARLS;10002;1;9998;8;9996;2;10004;2;10005;21;;;10003.0;1168.0
-1;152200;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1170.0
-1;152200;BANANAS;4929;5;4928;22;;;4935;22;;;;;4932.0;-64.328125
-1;152300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1170.0
-1;152300;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-43.578125
-1;152400;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-42.9453125
-1;152400;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1170.0
-1;152500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1172.0
-1;152500;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-45.5546875
-1;152600;PEARLS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;1172.0
-1;152600;BANANAS;4930;9;4929;27;;;4936;27;;;;;4933.0;-44.3125
-1;152700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1172.0
-1;152700;BANANAS;4930;1;4929;26;;;4936;27;;;;;4933.0;-39.09375
-1;152800;BANANAS;4930;21;;;;;4936;1;4937;20;;;4933.0;-35.8125
-1;152800;PEARLS;9996;1;9995;20;;;10002;1;10004;1;10005;20;9999.0;1172.0
-1;152900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1172.0
-1;152900;BANANAS;4930;22;;;;;4936;1;4937;21;;;4933.0;-35.5234375
-1;153000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1172.0
-1;153000;BANANAS;4930;2;4929;22;;;4931;2;4936;24;;;4930.5;-40.734375
-1;153100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1174.0
-1;153100;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;-42.9765625
-1;153200;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-35.765625
-1;153200;PEARLS;10002;2;9995;20;;;10005;20;;;;;10003.5;1174.0
-1;153300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;1178.0
-1;153300;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-27.9375
-1;153400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1180.0
-1;153400;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-36.1015625
-1;153500;BANANAS;4931;9;4930;20;;;4937;20;;;;;4934.0;-29.1953125
-1;153500;PEARLS;9998;10;9995;20;;;10005;20;;;;;10001.5;1180.0
-1;153600;BANANAS;4930;30;;;;;4936;31;;;;;4933.0;-37.109375
-1;153600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1180.0
-1;153700;BANANAS;4930;26;;;;;4937;26;;;;;4933.5;-20.0078125
-1;153700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1180.0
-1;153800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1180.0
-1;153800;BANANAS;4931;23;;;;;4937;2;4938;21;;;4934.0;-16.1015625
-1;153900;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-8.4765625
-1;153900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1180.0
-1;154000;BANANAS;4936;1;4931;27;;;4938;27;;;;;4937.0;-8.59375
-1;154000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1180.0
-1;154100;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-7.203125
-1;154100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1180.0
-1;154200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1180.0
-1;154200;BANANAS;4932;23;;;;;4938;1;4939;22;;;4935.0;4.7578125
-1;154300;BANANAS;4931;23;;;;;4932;2;4936;2;4938;23;4931.5;-11.328125
-1;154300;PEARLS;9995;23;;;;;10002;2;10005;23;;;9998.5;1180.0
-1;154400;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;-14.125
-1;154400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1180.0
-1;154500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-3.390625
-1;154500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1180.0
-1;154600;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;1180.0
-1;154600;BANANAS;4932;2;4931;21;;;4938;21;;;;;4935.0;-6.7265625
-1;154700;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-5.71875
-1;154700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1180.0
-1;154800;BANANAS;4931;29;;;;;4937;2;4938;27;;;4934.0;-12.734375
-1;154800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1180.0
-1;154900;BANANAS;4932;2;4931;21;;;4936;6;4938;23;;;4934.0;-1.75
-1;154900;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;1180.0
-1;155000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1180.0
-1;155000;BANANAS;4931;22;;;;;4937;2;4938;20;;;4934.0;-16.1015625
-1;155100;BANANAS;4930;20;;;;;4936;1;4937;20;;;4933.0;-35.125
-1;155100;PEARLS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;1180.0
-1;155200;BANANAS;4931;2;4930;27;;;4936;1;4937;26;;;4933.5;-33.796875
-1;155200;PEARLS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;1184.0
-1;155300;BANANAS;4930;29;;;;;4937;29;;;;;4933.5;-30.7421875
-1;155300;PEARLS;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;1184.0
-1;155400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1190.0
-1;155400;BANANAS;4930;30;;;;;4936;1;4937;29;;;4933.0;-35.5
-1;155500;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-50.2109375
-1;155500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1190.0
-1;155600;BANANAS;4929;28;;;;;4936;29;;;;;4932.5;-48.4375
-1;155600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1190.0
-1;155700;BANANAS;4934;13;4932;3;4930;5;4936;27;;;;;4935.0;-48.9140625
-1;155700;PEARLS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;1190.0
-1;155800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1190.0
-1;155800;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-49.453125
-1;155900;BANANAS;4929;29;;;;;4934;10;4935;2;4936;27;4931.5;-55.40625
-1;155900;PEARLS;9996;2;9995;27;;;10002;10;10004;2;10005;27;9999.0;1190.0
-1;156000;BANANAS;4929;1;4928;25;;;4935;26;;;;;4932.0;-61.046875
-1;156000;PEARLS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;1190.0
-1;156100;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-52.703125
-1;156100;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;1196.0
-1;156200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1196.0
-1;156200;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-45.65625
-1;156300;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-45.4375
-1;156300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1196.0
-1;156400;BANANAS;4930;2;4929;26;;;4936;26;;;;;4933.0;-44.3515625
-1;156400;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1196.0
-1;156500;BANANAS;4930;1;4929;25;;;4934;2;4936;26;;;4932.0;-38.8046875
-1;156500;PEARLS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;1196.0
-1;156600;BANANAS;4931;5;4930;28;;;4937;28;;;;;4934.0;-25.4375
-1;156600;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;1196.0
-1;156700;PEARLS;9998;6;9996;2;9995;29;10004;2;10005;29;;;10001.0;1196.0
-1;156700;BANANAS;4930;8;4929;29;;;4936;31;;;;;4933.0;-41.578125
-1;156800;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;1196.0
-1;156800;BANANAS;4931;1;4930;25;;;4937;25;;;;;4934.0;-33.0859375
-1;156900;BANANAS;4930;26;;;;;4937;26;;;;;4933.5;-34.53125
-1;156900;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;1196.0
-1;157000;PEARLS;10000;3;9998;4;9995;22;10005;22;;;;;10002.5;1198.0
-1;157000;BANANAS;4930;4;4929;22;;;4936;22;;;;;4933.0;-42.15625
-1;157100;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;1198.0
-1;157100;BANANAS;4929;27;;;;;4934;2;4936;27;;;4931.5;-44.640625
-1;157200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1198.0
-1;157200;BANANAS;4930;2;4929;27;;;4936;29;;;;;4933.0;-42.34375
-1;157300;BANANAS;4930;9;4929;32;;;4936;32;;;;;4933.0;-45.09375
-1;157300;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;1198.0
-1;157400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1198.0
-1;157400;BANANAS;4929;22;;;;;4930;1;4931;3;4936;22;4929.5;-45.0625
-1;157500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1198.0
-1;157500;BANANAS;4929;25;;;;;4931;5;4936;25;;;4930.0;-45.453125
-1;157600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1198.0
-1;157600;BANANAS;4929;23;;;;;4935;2;4936;21;;;4932.0;-52.6171875
-1;157700;BANANAS;4929;25;;;;;4935;1;4936;24;;;4932.0;-51.5234375
-1;157700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1198.0
-1;157800;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;1198.0
-1;157800;BANANAS;4929;26;;;;;4934;4;4935;1;4936;25;4931.5;-52.046875
-1;157900;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;1198.0
-1;157900;BANANAS;4930;5;4929;26;;;4935;2;4936;24;;;4932.5;-51.71875
-1;158000;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;1198.0
-1;158000;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-47.625
-1;158100;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;1200.0
-1;158100;BANANAS;4929;31;;;;;4934;1;4936;31;;;4931.5;-43.90625
-1;158200;BANANAS;4929;27;;;;;4930;11;4934;7;4936;27;4929.5;-44.4375
-1;158200;PEARLS;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;1200.0
-1;158300;PEARLS;9998;5;9996;2;9995;21;10004;2;10005;21;;;10001.0;1200.0
-1;158300;BANANAS;4930;8;4929;21;;;4932;4;4936;23;;;4931.0;-41.984375
-1;158400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1200.0
-1;158400;BANANAS;4930;29;;;;;4936;29;;;;;4933.0;-36.6484375
-1;158500;PEARLS;10002;1;9995;29;;;10005;29;;;;;10003.5;1200.0
-1;158500;BANANAS;4935;1;4930;29;;;4937;29;;;;;4936.0;-34.4921875
-1;158600;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-24.4375
-1;158600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1202.0
-1;158700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;1202.0
-1;158700;BANANAS;4935;1;4930;29;;;4937;29;;;;;4936.0;-29.90625
-1;158800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1204.0
-1;158800;BANANAS;4930;26;;;;;4936;26;;;;;4933.0;-37.0859375
-1;158900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1204.0
-1;158900;BANANAS;4929;20;;;;;4936;20;;;;;4932.5;-52.0390625
-1;159000;BANANAS;4934;1;4929;22;;;4936;22;;;;;4935.0;-46.734375
-1;159000;PEARLS;9996;1;9995;21;;;9998;4;10004;1;10005;21;9997.0;1204.0
-1;159100;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1212.0
-1;159100;BANANAS;4929;25;;;;;4934;3;4936;25;;;4931.5;-49.15625
-1;159200;PEARLS;9995;20;;;;;10002;3;10005;20;;;9998.5;1212.0
-1;159200;BANANAS;4929;19;;;;;4934;3;4936;20;;;4931.5;-51.921875
-1;159300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1212.0
-1;159300;BANANAS;4930;1;4929;28;;;4936;30;;;;;4933.0;-40.375
-1;159400;BANANAS;4930;21;;;;;4931;6;4936;1;4937;20;4930.5;-33.375
-1;159400;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1212.0
-1;159500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1214.0
-1;159500;BANANAS;4935;1;4930;25;;;4937;25;;;;;4936.0;-35.953125
-1;159600;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1214.0
-1;159600;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;-37.9375
-1;159700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1214.0
-1;159700;BANANAS;4930;31;;;;;4936;31;;;;;4933.0;-36.2890625
-1;159800;BANANAS;4930;29;;;;;4937;29;;;;;4933.5;-27.1875
-1;159800;PEARLS;10002;6;9996;2;9995;27;10004;2;10005;27;;;10003.0;1214.0
-1;159900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1226.0
-1;159900;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-27.6640625
-1;160000;PEARLS;10000;6;9995;23;;;10005;23;;;;;10002.5;1226.0
-1;160000;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-26.5234375
-1;160100;PEARLS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;1226.0
-1;160100;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;-40.34375
-1;160200;BANANAS;4930;32;;;;;4936;32;;;;;4933.0;-36.6171875
-1;160200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1226.0
-1;160300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1226.0
-1;160300;BANANAS;4930;1;4929;22;;;4936;23;;;;;4933.0;-38.25
-1;160400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1226.0
-1;160400;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-46.78125
-1;160500;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;1226.0
-1;160500;BANANAS;4929;2;4928;26;;;4933;4;4935;28;;;4931.0;-58.9609375
-1;160600;BANANAS;4929;23;;;;;4935;1;4936;22;;;4932.0;-53.890625
-1;160600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1226.0
-1;160700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1226.0
-1;160700;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-65.7890625
-1;160800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1226.0
-1;160800;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-48.1875
-1;160900;BANANAS;4928;25;;;;;4933;6;4935;25;;;4930.5;-65.296875
-1;160900;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1226.0
-1;161000;BANANAS;4928;25;;;;;4935;26;;;;;4931.5;-69.5078125
-1;161000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1226.0
-1;161100;BANANAS;4928;1;4927;22;;;4932;3;4934;23;;;4930.0;-81.9296875
-1;161100;PEARLS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;1226.0
-1;161200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1226.0
-1;161200;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;-85.890625
-1;161300;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;1226.0
-1;161300;BANANAS;4928;27;;;;;4933;1;4934;1;4935;26;4930.5;-74.390625
-1;161400;BANANAS;4933;1;4928;1;4927;28;4934;29;;;;;4933.5;-81.765625
-1;161400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1226.0
-1;161500;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;1226.0
-1;161500;BANANAS;4932;4;4927;23;;;4934;23;;;;;4933.0;-95.625
-1;161600;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;1226.0
-1;161600;BANANAS;4927;30;;;;;4934;30;;;;;4930.5;-92.5546875
-1;161700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1228.0
-1;161700;BANANAS;4927;30;;;;;4934;30;;;;;4930.5;-87.2734375
-1;161800;BANANAS;4928;2;4927;28;;;4934;28;;;;;4931.0;-86.234375
-1;161800;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;1228.0
-1;161900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1228.0
-1;161900;BANANAS;4926;28;;;;;4933;28;;;;;4929.5;-100.78125
-1;162000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1228.0
-1;162000;BANANAS;4927;31;;;;;4933;31;;;;;4930.0;-97.484375
-1;162100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1228.0
-1;162100;BANANAS;4926;32;;;;;4933;32;;;;;4929.5;-106.3359375
-1;162200;BANANAS;4927;3;4926;27;;;4933;27;;;;;4930.0;-107.5078125
-1;162200;PEARLS;9998;3;9995;27;;;10005;27;;;;;10001.5;1228.0
-1;162300;BANANAS;4927;28;;;;;4932;10;4933;2;4934;26;4929.5;-94.234375
-1;162300;PEARLS;9996;2;9995;26;;;10002;10;10004;2;10005;26;9999.0;1228.0
-1;162400;PEARLS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1228.0
-1;162400;BANANAS;4927;8;4926;29;;;4928;5;4933;29;;;4927.5;-103.484375
-1;162500;BANANAS;4927;29;;;;;4934;29;;;;;4930.5;-94.6875
-1;162500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1228.0
-1;162600;BANANAS;4927;27;;;;;4933;2;4934;25;;;4930.0;-91.4921875
